Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
510000,3.4687388,-0.008101261,0.00023907163,0.06579508,0.00022420153,0.17473385,0.0074759093,2650.5,-0.12700001242774306,-0.12700001242774306,1.0
520000,3.4629242,-0.007543463,0.003550601,0.08000107,0.00022275411,0.17425135,0.00742771,1717.5,0.5801499418448657,0.5801499418448657,1.0
530000,3.4842024,0.01431035,0.006514524,0.071945794,0.00022128933,0.17376311,0.007378934,None,-0.48544999002479017,-0.48544999002479017,1.0
540000,3.47555,0.019147906,0.008916228,0.068884954,0.0002198241,0.1732747,0.0073301406,1717.0,0.27922508781193756,0.27922508781193756,1.0
550000,3.4985015,0.026206464,0.0067253374,0.07260184,0.00021820108,0.17273366,0.007276094,2728.0,0.3196000410753186,0.3196000410753186,1.0
560000,3.4741807,0.02347993,0.002386528,0.07489099,0.00021673954,0.17224649,0.0072274255,None,None,None,1.0
570000,3.49534,0.031509135,0.0049381335,0.07351689,0.00021527076,0.1717569,0.007178515,None,None,None,1.0
580000,3.4907885,0.012352422,0.0009297467,0.06524116,0.00021380285,0.1712676,0.0071296333,3643.0,0.1317000089911744,0.1317000089911744,1.0
590000,3.4741557,-0.006849368,0.0033789389,0.07539118,0.00021235163,0.17078388,0.0070813075,4668.25,0.8967625800287351,0.8967625800287351,1.0
600000,3.4819841,0.0042616203,0.003851721,0.066875294,0.00021074421,0.17024806,0.007027781,3537.3333333333335,1.0269832754759893,1.0269832754759893,1.0
610000,3.477833,0.006934453,0.000477625,0.0673613,0.00020928001,0.16975999,0.0069790236,3576.0,0.1260500201024115,0.1260500201024115,1.0
620000,3.4624925,0.0002049815,0.0037153654,0.073478624,0.00020782254,0.16927415,0.006930488,472.6666666666667,-0.47803334008252324,-0.47803334008252324,1.0
630000,3.4565377,0.0075025153,0.0054133884,0.07504015,0.00020620918,0.16873638,0.0068767644,907.5,-0.33632500153180445,-0.33632500153180445,1.0
640000,3.4654686,0.054380853,0.00373122,0.07719228,0.00020475747,0.16825245,0.0068284227,794.0,-0.45920001016929746,-0.45920001016929746,1.0
650000,3.464017,0.04248414,0.005258714,0.0712038,0.00020329468,0.16776487,0.0067797108,493.0,-0.47180001431843266,-0.47180001431843266,1.0
660000,3.4643414,0.03538985,0.0047777155,0.07707218,0.00020178003,0.16726,0.006729274,None,None,None,1.0
670000,3.418997,0.018715445,0.002442363,0.07108931,0.00020026012,0.16675338,0.006678661,2935.5,0.7528833328954837,0.7528833328954837,1.0
680000,3.4067369,-0.0123451045,0.0074761035,0.07229596,0.00019866419,0.16622138,0.006625516,1273.8,-0.12939998142974218,-0.12939998142974218,1.0
690000,3.4426634,-0.0014168688,0.0008890228,0.074397,0.00019722934,0.16574311,0.0065777358,549.0,-0.4701750019667088,-0.4701750019667088,1.0
700000,3.4574134,0.015568305,0.0063239643,0.07113292,0.0001957306,0.1652435,0.0065278276,5081.5,0.455999978017644,0.455999978017644,1.0
710000,3.4692109,0.010486727,0.009559786,0.06102355,0.00019428681,0.16476226,0.006479749,514.6666666666666,-0.47166666768316645,-0.47166666768316645,1.0
720000,3.4582415,0.025312101,0.020670269,0.07513107,0.00019282961,0.16427653,0.0064312243,4156.4,1.448800031245628,1.448800031245628,1.0
730000,3.4636843,-0.0050969794,0.005505926,0.06585287,0.00019121796,0.1637393,0.0063775564,None,None,None,1.0
740000,3.452481,-0.0023786244,0.00027039117,0.06906739,0.00018974434,0.1632481,0.006328485,None,None,None,1.0
750000,3.4545116,-0.00017845121,0.0018072848,0.06421999,0.00018821111,0.16273703,0.0062774285,4097.0,-0.2768500021775253,-0.2768500021775253,1.0
760000,3.459481,-0.011453131,0.0038221958,0.06915865,0.00018674054,0.16224684,0.006228458,2396.75,0.19474998888381378,0.19474998888381378,1.0
770000,3.407912,-0.005412321,0.0043856963,0.06393756,0.00018529074,0.16176355,0.0061801802,1279.0,-0.27943333513879526,-0.27943333513879526,1.0
780000,3.3943088,-0.058801163,0.0040365364,0.07291182,0.00018369766,0.16123256,0.006127131,633.625,-0.29368124263055506,-0.29368124263055506,1.0
790000,3.3960967,-0.029883316,0.001425387,0.066107735,0.00018227406,0.16075799,0.0060797245,3434.0,0.30945003176263225,0.30945003176263225,1.0
800000,3.3801908,-0.018913068,0.0024658942,0.07585446,0.0001807975,0.16026582,0.006030556,1972.3333333333333,-0.3756000098073855,-0.3756000098073855,1.0
810000,3.393726,-0.002771554,0.00019583359,0.067221396,0.00017916587,0.15972194,0.005976222,2808.0,-0.33349999657366425,-0.33349999657366425,1.0
820000,3.4197433,-0.0020758365,0.00059543713,0.069006845,0.00017765664,0.15921885,0.0059259627,1893.0,0.058850008819717914,0.058850008819717914,1.0
830000,3.4019928,-0.005005833,0.0022592873,0.06658038,0.0001762842,0.15876138,0.0058802613,3664.0,-0.03504998079733923,-0.03504998079733923,1.0
840000,3.4120271,-0.001737659,0.00409859,0.06925751,0.00017482367,0.15827453,0.0058316262,1211.25,-0.41336250546737574,-0.41336250546737574,1.0
850000,3.4095032,-0.009760835,0.0036829426,0.07116157,0.0001732287,0.15774289,0.005778514,1873.6666666666667,0.06816663184630063,0.06816663184630063,1.0
860000,3.4128432,-0.008292731,0.00067773595,0.06769856,0.00017178156,0.15726049,0.0057303244,3627.0,-0.05157501398934983,-0.05157501398934983,1.0
870000,3.3657875,-0.033037074,0.0007038625,0.070007876,0.00017032961,0.15677653,0.005681974,1248.25,-0.41979999723389483,-0.41979999723389483,1.0
880000,3.3913019,0.0029228928,3.6110803e-05,0.06433581,0.00016871859,0.1562395,0.0056283264,None,None,None,1.0
890000,3.368535,-0.007642434,0.0037881809,0.071310185,0.00016725666,0.1557522,0.005579645,2313.0,-0.13022500524311909,-0.13022500524311909,1.0
900000,3.367308,0.0012943785,0.0057033948,0.07152024,0.00016581774,0.15527256,0.0055317287,926.3333333333334,-0.2940500230761245,-0.2940500230761245,1.0
910000,3.3494725,-0.013912681,0.0026849513,0.07153727,0.00016421646,0.1547388,0.005478406,2415.0,-0.16858000631909817,-0.16858000631909817,1.0
920000,3.3675704,-0.0017889915,0.0060436428,0.05982867,0.0001627824,0.15426078,0.0054306523,1492.5,-0.06718750899199222,-0.06718750899199222,1.0
930000,3.3873286,0.0053929486,0.004873489,0.073263384,0.00016133327,0.15377775,0.005382396,1104.6666666666667,-0.2804833343446565,-0.2804833343446565,1.0
940000,3.3246622,0.0047967215,0.0040409127,0.07102347,0.00015971923,0.15323971,0.0053286487,1447.0,-0.4092500048573129,-0.4092500048573129,1.0
950000,3.36434,-0.012594332,0.0024573745,0.066251576,0.00015826912,0.15275636,0.0052803596,1624.8,-0.03789998010179261,-0.03789998010179261,1.0
960000,3.3777053,-0.02325739,0.004797964,0.06431743,0.00015682488,0.15227495,0.005232267,632.3333333333334,-0.3022999795139185,-0.3022999795139185,1.0
970000,3.4018133,-0.0061523276,0.0054234914,0.07311852,0.00015518945,0.1517298,0.0051778075,2080.0,0.23521667237218935,0.23521667237218935,1.0
980000,3.400776,0.0013342162,0.0052431333,0.067216694,0.00015373754,0.15124583,0.0051294575,1457.5,-0.1922499947831966,-0.1922499947831966,1.0
990000,3.3832948,-0.0013585364,0.0054625776,0.06727742,0.00015227473,0.15075824,0.005080746,316.0,-0.4839500117232092,-0.4839500117232092,1.0
1000000,3.404367,0.013823412,0.00033352987,0.0682995,0.00015080947,0.1502698,0.005031953,5099.0,0.25314994290238246,0.25314994290238246,1.0
1010000,3.4193065,0.0029194658,0.00066265557,0.06936029,0.00014932717,0.14977571,0.0049825925,786.0,-0.45315000346454326,-0.45315000346454326,1.0
1020000,3.440854,0.00068565836,0.0020899987,0.069970176,0.00014768749,0.14922914,0.0049279914,2299.0,-0.3710500063607469,-0.3710500063607469,1.0
1030000,3.441513,-0.0033432078,0.003524096,0.06468148,0.00014623183,0.14874393,0.0048795184,3074.6666666666665,0.5769166634842501,0.5769166634842501,1.0
1040000,3.4377828,0.005254353,2.9125255e-05,0.06555952,0.00014476625,0.1482554,0.004830715,None,None,None,1.0
1050000,3.4359255,0.008423859,0.005943805,0.06349023,0.00014329745,0.1477658,0.0047818036,None,None,None,1.0
1060000,3.4307635,0.051132176,0.0023654515,0.06802212,0.00014182866,0.1472762,0.004732893,None,None,None,1.0
1070000,3.4078748,0.030023936,0.005935792,0.06882117,0.00014019667,0.1467322,0.004678547,None,None,None,1.0
1080000,3.3904526,0.03231464,0.008613338,0.07564827,0.0001387455,0.14624847,0.004630223,4884.5,0.4856750294275116,0.4856750294275116,1.0
1090000,3.3960757,0.0119323265,0.0013820047,0.07106371,0.00013729314,0.14576437,0.00458186,3978.6666666666665,0.7736166973372747,0.7736166973372747,1.0
1100000,3.3743122,0.007345997,0.004971816,0.06934895,0.00013568299,0.14522764,0.0045282408,4081.0,0.18959999724756926,0.18959999724756926,1.0
1110000,3.3644419,0.009588089,0.00650073,0.06905532,0.00013422937,0.14474311,0.0044798357,8067.0,1.3375499851208588,1.3375499851208588,1.0
1120000,3.3646262,0.013597164,0.0035851914,0.06913242,0.00013277426,0.14425807,0.0044313804,1420.0,-0.42310000536963344,-0.42310000536963344,1.0
1130000,3.3616655,0.040371638,0.0062560746,0.07251529,0.00013114994,0.14371663,0.004377291,1509.0,0.026400034490507096,0.026400034490507096,1.0
1140000,3.3657377,0.010949199,0.004964698,0.07330583,0.00012967484,0.14322492,0.004328171,3857.3333333333335,0.3276666915990063,0.3276666915990063,1.0
1150000,3.3841372,0.0082889665,0.0026979698,0.06555564,0.00012830121,0.14276704,0.004282428,5040.5,0.030799981439486146,0.030799981439486146,1.0
1160000,3.395466,0.0072600218,0.0059896945,0.067686975,0.00012677233,0.1422574,0.004231516,1181.6666666666667,-0.44228333432693034,-0.44228333432693034,1.0
1170000,3.4107485,0.02825493,0.0076191514,0.0710979,0.00012531278,0.1417709,0.0041829124,None,None,None,1.0
1180000,3.403354,0.016519962,0.0016366154,0.069941744,0.00012384397,0.14128129,0.004134002,None,None,None,1.0
1190000,3.3721046,0.010794858,0.0015921487,0.067722976,0.00012221198,0.14073732,0.004079656,None,None,None,1.0
1200000,3.3733997,0.009689702,0.004974159,0.0753817,0.00012074317,0.1402477,0.004030745,3071.0,-0.3499500217149034,-0.3499500217149034,1.0
1210000,3.3767583,0.029122127,0.013052846,0.06771314,0.00011927438,0.1397581,0.0039818347,None,None,None,1.0
1220000,3.322971,-0.0035648036,0.01332899,0.073970705,0.00011764686,0.1392156,0.0039276383,2528.0,0.987500057917714,0.987500057917714,1.0
1230000,3.3423214,0.02206217,0.008980951,0.078733094,0.00011619382,0.13873126,0.003879252,8745.0,5.3775001901667565,5.3775001901667565,1.0
1240000,3.3503735,0.03603769,0.011469285,0.07028942,0.00011474253,0.13824749,0.003830924,2270.5,0.9831750177381764,0.9831750177381764,1.0
1250000,3.3249886,0.0405014,0.010959025,0.07102538,0.00011328428,0.1377614,0.0037823638,6853.0,1.9405144068212914,1.9405144068212914,1.0
1260000,3.3162465,0.01691451,0.005519104,0.07147795,0.00011183467,0.1372782,0.0037340925,5138.0,3.040666741260793,3.040666741260793,1.0
1270000,3.3190207,0.026050901,0.0031733685,0.071407385,0.00011021113,0.13673702,0.0036800285,9999.0,4.17694999917876,4.17694999917876,1.0
1280000,3.2843664,-0.016364811,0.011177193,0.06703949,0.000108774,0.13625798,0.0036321718,1935.1666666666667,0.12893332922309733,0.12893332922309733,1.0
1290000,3.299153,0.011230473,0.0063924724,0.07433771,0.00010733792,0.13577928,0.0035843502,2106.0,0.07642501121154055,0.07642501121154055,1.0
1300000,3.3290315,0.028286906,0.0049853018,0.07182132,0.00010572007,0.13524,0.0035304762,None,None,None,1.0
1310000,3.3305976,0.0009870429,0.0010704767,0.072533466,0.00010426342,0.13475443,0.0034819695,1523.0,0.19028335336285332,0.19028335336285332,1.0
1320000,3.3226209,0.021356694,0.0088375,0.07297338,0.000102815895,0.13427195,0.003433767,492.0,-0.47754999512108043,-0.47754999512108043,1.0
1330000,3.3121233,0.008243555,0.0043575377,0.07158272,0.00010118558,0.1337285,0.0033794772,2377.0,0.06355008954415098,0.06355008954415098,1.0
1340000,3.3492763,0.016238825,0.0038770386,0.07596317,9.970621e-05,0.13323537,0.003330214,3406.0,1.0109999725827947,1.0109999725827947,1.0
1350000,3.3308349,0.011135781,0.0054001883,0.071839474,9.824743e-05,0.13274911,0.0032816373,5770.0,0.7239000266090443,0.7239000266090443,1.0
1360000,3.3649426,0.015971288,0.0010599231,0.067630135,9.678818e-05,0.13226269,0.003233044,None,None,None,1.0
1370000,3.3516185,-0.010108349,0.004984791,0.06466259,9.532801e-05,0.13177598,0.0031844205,3545.3333333333335,0.1353000240002681,0.1353000240002681,1.0
1380000,3.356324,0.025547776,0.0059113004,0.06759803,9.37076e-05,0.13123585,0.0031304602,721.0,0.011550027542398311,0.011550027542398311,1.0
1390000,3.3341258,0.024391131,0.0037418571,0.068340905,9.224708e-05,0.130749,0.003081825,None,None,None,1.0
1400000,3.3321457,0.021309583,0.0021866583,0.066294335,9.077888e-05,0.1302596,0.003032934,1845.0,0.523450092296116,0.523450092296116,1.0
1410000,3.335632,-0.0039646598,0.008537799,0.07042167,8.915839e-05,0.12971944,0.0029789722,5582.333333333333,2.971733439141341,2.971733439141341,1.0
1420000,3.3317785,0.011565924,0.008515197,0.07383445,8.770897e-05,0.1292363,0.0029307064,2802.0,-0.34719999961089343,-0.34719999961089343,1.0
1430000,3.381228,0.059717588,0.02104927,0.07124914,8.623088e-05,0.1287436,0.0028814857,1050.0,-0.4406499888282269,-0.4406499888282269,1.0
1440000,3.3597496,0.060936384,0.005898885,0.06584814,8.469608e-05,0.128232,0.0028303773,None,None,None,1.0
1450000,3.3619661,0.06634646,0.022233557,0.07085572,8.3313695e-05,0.1277712,0.002784343,None,None,None,1.0
1460000,3.34592,0.055015635,0.0130104255,0.06996828,8.180576e-05,0.12726857,0.002734129,7642.0,3.9819500747835264,3.9819500747835264,1.0
1470000,3.3061965,0.041418135,0.013219508,0.069469415,8.018558e-05,0.12672849,0.0026801773,1717.3333333333333,0.4981000491728385,0.4981000491728385,1.0
1480000,3.3056607,0.053950164,0.007740612,0.068591364,7.8735095e-05,0.126245,0.002631876,None,None,None,1.0
1490000,3.3011422,0.056528676,0.0050956905,0.06777228,7.726681e-05,0.12575558,0.0025829826,7205.5,1.0772500277671497,1.0772500277671497,1.0
1500000,3.3340325,0.04377451,0.007756004,0.07156114,7.5812786e-05,0.1252709,0.0025345632,None,None,None,1.0
1510000,3.327883,0.046629775,0.009020219,0.07163533,7.434669e-05,0.124782205,0.0024857419,5530.0,3.8859751088893972,3.8859751088893972,1.0
1520000,3.3253734,0.03362126,0.012053,0.07277482,7.2740906e-05,0.124246955,0.0024322693,163.0,-0.49274998827604577,-0.49274998827604577,1.0
1530000,3.3295817,0.047684234,0.015009166,0.07938485,7.127378e-05,0.1237579,0.0023834144,None,None,None,1.0
1540000,3.335718,0.044708308,0.009377375,0.07098825,6.98072e-05,0.12326904,0.002334577,1434.0,0.4668000659439713,0.4668000659439713,1.0
1550000,3.292586,0.052110866,0.0076263025,0.07225273,6.818409e-05,0.122728005,0.0022805273,None,None,None,1.0
1560000,3.2872262,0.045002002,0.017855754,0.073660925,6.671964e-05,0.12223986,0.002231761,7556.5,6.04592520929873,6.04592520929873,1.0
1570000,3.3035152,0.061364815,0.013215941,0.06667861,6.5262386e-05,0.121754095,0.0021832348,None,None,None,1.0
1580000,3.279145,0.046705402,0.00747359,0.073578246,6.379718e-05,0.121265694,0.0021344433,9999.0,7.740850421250798,7.740850421250798,1.0
1590000,3.279338,0.023270437,0.012433116,0.07116205,6.2342304e-05,0.12078074,0.002085996,4923.666666666667,4.178633551443151,4.178633551443151,1.0
1600000,3.2938647,0.03315345,0.0141649945,0.06931321,6.072939e-05,0.12024311,0.002032286,2516.0,1.8908501773839816,1.8908501773839816,1.0
1610000,3.282183,0.029072255,0.006457907,0.0672413,5.9273483e-05,0.119757794,0.0019838042,None,None,None,1.0
1620000,3.290991,0.034946706,0.022289345,0.07240255,5.780781e-05,0.11926925,0.001934997,7922.0,3.5413500475115143,3.5413500475115143,1.0
1630000,3.2307775,0.017751824,0.0062517496,0.06365152,5.6193927e-05,0.11873128,0.0018812548,3268.25,0.6027374998730011,0.6027374998730011,1.0
1640000,3.2455802,0.016290525,0.007465611,0.06670113,5.474768e-05,0.11824919,0.0018330951,3066.8,2.672210138081573,2.672210138081573,1.0
1650000,3.2480967,0.011431633,0.009701522,0.069255926,5.3277385e-05,0.11775911,0.0017841341,None,None,None,1.0
1660000,3.2504709,0.025706803,0.005407094,0.06708687,5.1667885e-05,0.11722259,0.0017305377,1130.5,0.016200008933083154,0.016200008933083154,1.0
1670000,3.2578793,0.027168809,0.009061269,0.06957967,5.021416e-05,0.11673803,0.0016821286,2276.0,0.5332500288495794,0.5332500288495794,1.0
1680000,3.2905638,0.033173792,0.0053413874,0.06880279,4.8747384e-05,0.11624911,0.001633285,None,None,None,1.0
1690000,3.3193114,0.011817295,0.008540054,0.06469857,4.7292313e-05,0.11576408,0.001584831,1545.0,-0.4089500015415979,-0.4089500015415979,1.0
1700000,3.2952974,0.050687168,0.0103779435,0.07151325,4.584219e-05,0.1152807,0.0015365419,None,None,None,1.0
1710000,3.255914,0.02799389,0.0062568886,0.06404129,4.4223987e-05,0.1147413,0.0014826559,7520.0,2.2106749631057028,2.2106749631057028,1.0
1720000,3.2322125,0.019289982,0.014114145,0.06960981,4.2769287e-05,0.114256404,0.0014342142,3151.6666666666665,-0.011566665592302646,-0.011566665592302646,1.0
1730000,3.1890666,0.06414168,0.012076309,0.073907815,4.1326286e-05,0.113775395,0.0013861624,4646.5,3.1484001328935847,3.1484001328935847,1.0
1740000,3.165262,0.037001774,0.011095174,0.06716279,3.969927e-05,0.11323307,0.0013319829,5300.0,4.314950039261021,4.314950039261021,1.0
1750000,3.150137,0.032661818,0.008353934,0.075830705,3.8231785e-05,0.1127439,0.0012831155,None,None,None,1.0
1760000,3.1155615,0.01572086,0.0069162673,0.06936844,3.676371e-05,0.11225454,0.0012342285,2745.0,0.5775500943418592,0.5775500943418592,1.0
1770000,3.1164477,0.028881226,0.0050335582,0.06927167,3.530049e-05,0.1117668,0.0011855033,4395.0,0.22179996111663058,0.22179996111663058,1.0
1780000,3.1108348,0.022211751,0.004156395,0.0669775,3.383319e-05,0.1112777,0.0011366421,None,None,None,1.0
1790000,3.121344,0.024101328,0.009332773,0.07177982,3.2204312e-05,0.110734746,0.0010824006,1330.0,-0.4152000015601516,-0.4152000015601516,1.0
1800000,3.1588995,0.04123192,0.0027325074,0.07143923,3.0736286e-05,0.11024539,0.0010335153,None,None,None,1.0
1810000,3.1600628,0.03650572,0.0068749585,0.06821462,2.9267492e-05,0.1097558,0.0009846042,4184.0,2.01270004035905,2.01270004035905,1.0
1820000,3.1233027,0.037286676,0.00764553,0.07011925,2.7810394e-05,0.1092701,0.00093608303,None,None,None,1.0
1830000,3.1144233,0.04114972,0.0057909545,0.06796748,2.6341591e-05,0.1087805,0.00088717183,None,None,None,1.0
1840000,3.161313,0.05726786,0.01035427,0.06930022,2.4719373e-05,0.108239755,0.00083315204,5117.5,3.44732509291498,3.44732509291498,1.0
1850000,3.1035974,0.049500976,0.0073142014,0.06766086,2.3260895e-05,0.107753605,0.00078458467,None,None,None,1.0
1860000,3.1172833,0.030007783,0.011180681,0.06753002,2.1795451e-05,0.10726513,0.00073578546,3889.0,0.18379997462034225,0.18379997462034225,1.0
1870000,3.1096904,0.060473345,0.009718606,0.06875412,2.0164294e-05,0.1067214,0.0006814678,None,None,None,1.0
1880000,3.121051,0.049716752,0.020592589,0.07685605,1.8695493e-05,0.106231794,0.0006325568,None,None,None,1.0
1890000,3.1475964,0.09060401,0.02235054,0.068839125,1.7238217e-05,0.105746046,0.0005840295,9999.0,5.098400272428989,5.098400272428989,1.0
1900000,3.148177,0.094681725,0.02223342,0.07018557,1.5775146e-05,0.105258346,0.0005353092,7454.25,4.6394501927206875,4.6394501927206875,1.0
1910000,3.141129,0.079761565,0.015916154,0.070536375,1.4332712e-05,0.10477755,0.00048727612,9881.0,7.364100215956569,7.364100215956569,1.0
